Book,Chapter,Verse,Alignment Sequence,Type,Word Sequence,Occurence,Occurences,Word,Strong,Lemma,Morph
Titus,1,16,7,B,1,1,2,They,,,
Titus,1,16,7,B,2,1,1,are,,,
Titus,1,16,8,T,1,1,2,καὶ,G25320,καί,"Gr,C,......."
Titus,1,16,8,T,2,1,1,ἀπειθεῖς,G05450,ἀπειθής,"Gr,S,....NMP"
Titus,1,16,8,B,1,2,2,They,,,
Titus,1,16,8,B,2,1,1,disobey,,,
Titus,1,16,8,B,3,2,2,God,,,
Titus,1,16,9,T,1,2,2,καὶ,G25320,καί,"Gr,C,......."
Titus,1,16,9,B,1,1,1,and,,,
Titus,1,16,10,T,1,1,1,πρὸς,G43140,πρός,"Gr,P,......."
Titus,1,16,10,T,2,1,1,πᾶν,G39560,πᾶς,"Gr,E,....ANS"
Titus,1,16,10,T,3,1,1,ἔργον,G20410,ἔργον,"Gr,N,....ANS"
Titus,1,16,10,T,4,1,1,ἀγαθὸν,G00180,ἀγαθός,"Gr,A,....ANS"
Titus,1,16,10,B,1,1,1,good,,,
Titus,1,16,10,B,2,1,1,for,,,
Titus,1,16,10,B,3,2,2,him,,,
Titus,1,16,11,T,1,1,1,ἀδόκιμοι,G00960,ἀδόκιμος,"Gr,S,....NMP"
Titus,1,16,11,B,1,1,1,can,,,
Titus,1,16,11,B,2,3,3,do,,,
Titus,1,16,11,B,3,1,1,nothing,,,
